35.709229339087,51.452499705644
35.6894264,51.487126699999976
35.709229339087,51.452499705644
35.7225753345764,51.47065943107009
35.69712807260454,51.25387129360196
35.66625405016706,51.35217755325771
35.68314343869053,51.44676178693772
35.83884218544948,50.942986607551575
35.66562090714163,51.39114618301392
35.77285599439765,51.43655508189113
35.744752434345585,51.46509199200357
35.6586656072082,51.413850445741446
35.764202010201885,51.334043982751616
35.702362574891055,51.34682100421743
35.72530442921196,51.48672591197739
35.65929104908282,51.42364289503349
35.75478364251158,51.2998912297667
35.65850795400803,51.349695324897766
35.709229339087,51.452499705644
35.72601885123742,51.441362441709316
35.709229339087,51.452499705644
35.686491577835,51.454340758178
35.684272702572,51.392451635346
35.72631638508322,51.410542931771495
35.684272702572,51.392451635346
35.644868801677,51.365698805685
35.684272702572,51.392451635346
35.6773707170975,51.40441158656881
35.684272702572,51.392451635346
35.679395521705,51.379230444191
35.684272702572,51.392451635346
35.664179900000015,51.36156740000001
35.684272702572,51.392451635346
35.6735388,51.3579944
35.814389868125,51.459814509846
35.81405103471667,51.46007135771063
35.814389868125,51.459814509846
35.80496928472732,51.51115215598234
35.814389868125,51.459814509846
35.80634153976,51.496057596544
35.814389868125,51.459814509846
35.80587882302979,51.43026476708358
35.737280837874,51.531400263893
35.74152064972569,51.483046413006974
35.74876750303953,51.466264128685
35.736861448722856,51.41762763261796
35.68293428915473,51.42286062240601
35.636511322595766,51.16916656494141
35.64410448731109,51.447790297022976
35.625316689436524,51.491588968860526
35.712813149482834,51.420564651489265
35.67509514351244,51.398382782936096
35.6795807,51.3574366
35.665360542593156,51.34945660526684
35.75113587489993,51.514168381690986
35.78988617947457,51.42112791538239
35.66562090714163,51.39114618301392
35.77285599439765,51.43655508189113
35.74128682376721,51.450424311482614
35.74581793543662,51.08021568147128
35.793449928285,51.358417868614
35.766525936652734,51.32832790302996
35.793449928285,51.358417868614
35.778597219683,51.370104511191
35.709229339087,51.452499705644
35.738385832259,51.455114387801
35.709229339087,51.452499705644
